filename, num_gunshots, gunshot_location (in seconds), ,,,,,,,,,,,,,,,,,,,,,
9ebba20a-9b86-462a-8ac8-4cdbf2fd4a70_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9ebba20a-9b86-462a-8ac8-4cdbf2fd4a70_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9ebba20a-9b86-462a-8ac8-4cdbf2fd4a70_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9ebba20a-9b86-462a-8ac8-4cdbf2fd4a70_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9f2b713a-fa24-4b4e-a637-5e37278b893a_v0,1,1.67399093,,,,,,,,,,,,,,,,,,,,,,
9fdf59e0-107c-4ab8-8e5f-828c90bd17a2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9fdf59e0-107c-4ab8-8e5f-828c90bd17a2_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9fdf59e0-107c-4ab8-8e5f-828c90bd17a2_v2,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9fdf59e0-107c-4ab8-8e5f-828c90bd17a2_v3,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9fdf59e0-107c-4ab8-8e5f-828c90bd17a2_v4,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9fdf59e0-107c-4ab8-8e5f-828c90bd17a2_v5,1,1.75,,,,,,,,,,,,,,,,,,,,,,
9fe037df-d10f-48a0-b988-1a6202c10f46_chan1_v0,1,1.682494331,,,,,,,,,,,,,,,,,,,,,,
9fe037df-d10f-48a0-b988-1a6202c10f46_chan1_v1,1,1.62015873,,,,,,,,,,,,,,,,,,,,,,
9fe037df-d10f-48a0-b988-1a6202c10f46_chan2_v0,1,1.694603175,,,,,,,,,,,,,,,,,,,,,,
9fe037df-d10f-48a0-b988-1a6202c10f46_chan4_v0,1,1.62047619,,,,,,,,,,,,,,,,,,,,,,
9fe037df-d10f-48a0-b988-1a6202c10f46_chan5_v0,1,1.638888889,,,,,,,,,,,,,,,,,,,,,,
9fe037df-d10f-48a0-b988-1a6202c10f46_chan6_v0,1,1.682585034,,,,,,,,,,,,,,,,,,,,,,
9fe037df-d10f-48a0-b988-1a6202c10f46_chan6_v1,1,1.622108844,,,,,,,,,,,,,,,,,,,,,,
9fe037df-d10f-48a0-b988-1a6202c10f46_mean_v0,1,1.63122449,,,,,,,,,,,,,,,,,,,,,,
a0262b84-f40c-44d9-b60c-ad95c76d2a4b_v0,6,1.75,2.823492063,3.883151927,4.942267574,5.940816327,6.92122449,,,,,,,,,,,,,,,,,
a0b21434-a906-4993-9a4d-0e781d8c0a53_v0,6,1.75,2.103015873,2.44952381,2.800612245,3.142063492,3.481269841,,,,,,,,,,,,,,,,,
a0e31937-1988-4fdc-8d5d-95c78b942f4f_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a0e31937-1988-4fdc-8d5d-95c78b942f4f_chan1_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a0e31937-1988-4fdc-8d5d-95c78b942f4f_chan2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a0e31937-1988-4fdc-8d5d-95c78b942f4f_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a0e31937-1988-4fdc-8d5d-95c78b942f4f_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a0e31937-1988-4fdc-8d5d-95c78b942f4f_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a0e31937-1988-4fdc-8d5d-95c78b942f4f_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a0e31937-1988-4fdc-8d5d-95c78b942f4f_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a11c797b-dc59-4d5f-8c48-9f78ac246453_v0,3,1.75,3.438208617,5.241020408,,,,,,,,,,,,,,,,,,,,
a17d9491-423f-48f1-871a-5c8067bbd35d_v0,3,1.75,1.9869161,2.260249433,,,,,,,,,,,,,,,,,,,,
a1e92cb2-7999-4a02-ad5e-d9602c622854_chan0_v0,3,1.75,1.977823129,2.351360544,,,,,,,,,,,,,,,,,,,,
a1e92cb2-7999-4a02-ad5e-d9602c622854_chan1_v0,4,1.522358277,1.75,1.93845805,2.123061224,,,,,,,,,,,,,,,,,,,
a1e92cb2-7999-4a02-ad5e-d9602c622854_chan2_v0,5,1.75,1.977664399,2.166099773,2.351360544,2.536780045,,,,,,,,,,,,,,,,,,
a1e92cb2-7999-4a02-ad5e-d9602c622854_chan3_v0,5,1.75,1.977210884,2.165646259,2.351292517,2.53675737,,,,,,,,,,,,,,,,,,
a1e92cb2-7999-4a02-ad5e-d9602c622854_chan4_v0,5,1.75,1.977414966,2.16569161,2.350997732,2.536848073,,,,,,,,,,,,,,,,,,
a1e92cb2-7999-4a02-ad5e-d9602c622854_chan5_v0,5,1.75,1.977732426,2.166099773,2.35138322,2.53675737,,,,,,,,,,,,,,,,,,
a1e92cb2-7999-4a02-ad5e-d9602c622854_chan6_v0,5,1.522335601,1.75,1.938435374,2.123673469,2.309546485,,,,,,,,,,,,,,,,,,
a1e92cb2-7999-4a02-ad5e-d9602c622854_mean_v0,5,1.522675737,1.75,1.938344671,2.123650794,2.309024943,,,,,,,,,,,,,,,,,,
a2559144-1297-4aee-9b36-95cb24489cfd_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a2559144-1297-4aee-9b36-95cb24489cfd_v1,2,1.743786848,3.64893424,,,,,,,,,,,,,,,,,,,,,
a2559144-1297-4aee-9b36-95cb24489cfd_v2,2,1.744399093,3.586553288,,,,,,,,,,,,,,,,,,,,,
a264a706-edd4-436d-a0d4-ccb64421bdd7_chan0_v0,1,1.648321995,,,,,,,,,,,,,,,,,,,,,,
a264a706-edd4-436d-a0d4-ccb64421bdd7_chan1_v0,1,1.648049887,,,,,,,,,,,,,,,,,,,,,,
a264a706-edd4-436d-a0d4-ccb64421bdd7_chan2_v0,1,1.648321995,,,,,,,,,,,,,,,,,,,,,,
a264a706-edd4-436d-a0d4-ccb64421bdd7_chan3_v0,1,1.648185941,,,,,,,,,,,,,,,,,,,,,,
a264a706-edd4-436d-a0d4-ccb64421bdd7_chan4_v0,1,1.647188209,,,,,,,,,,,,,,,,,,,,,,
a264a706-edd4-436d-a0d4-ccb64421bdd7_chan5_v0,1,1.647256236,,,,,,,,,,,,,,,,,,,,,,
a264a706-edd4-436d-a0d4-ccb64421bdd7_chan6_v0,1,1.647981859,,,,,,,,,,,,,,,,,,,,,,
a264a706-edd4-436d-a0d4-ccb64421bdd7_mean_v0,1,1.648027211,,,,,,,,,,,,,,,,,,,,,,
a26d2b3f-2362-4eb1-a582-283e1a6d2044_v0,5,1.502018141,1.75,1.954965986,2.129501134,2.330816327,,,,,,,,,,,,,,,,,,
a27a21fe-c4ef-46ef-9cf9-fbcb8c1c9dc3_v0,1,3.620884354,,,,,,,,,,,,,,,,,,,,,,
a27a21fe-c4ef-46ef-9cf9-fbcb8c1c9dc3_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a27a21fe-c4ef-46ef-9cf9-fbcb8c1c9dc3_v2,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a27a21fe-c4ef-46ef-9cf9-fbcb8c1c9dc3_v3,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a27a21fe-c4ef-46ef-9cf9-fbcb8c1c9dc3_v4,1,1.656439909,,,,,,,,,,,,,,,,,,,,,,
a27a21fe-c4ef-46ef-9cf9-fbcb8c1c9dc3_v5,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a283ea70-649d-4c18-bf8b-ba4e8507455a_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a283ea70-649d-4c18-bf8b-ba4e8507455a_chan1_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a283ea70-649d-4c18-bf8b-ba4e8507455a_chan2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a283ea70-649d-4c18-bf8b-ba4e8507455a_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a283ea70-649d-4c18-bf8b-ba4e8507455a_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a283ea70-649d-4c18-bf8b-ba4e8507455a_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a283ea70-649d-4c18-bf8b-ba4e8507455a_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a283ea70-649d-4c18-bf8b-ba4e8507455a_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a2eff80b-aeb3-46f1-a630-73c7f8afc797_v6,2,0.673129252,1.75,,,,,,,,,,,,,,,,,,,,,
a2f11812-20c1-4d8d-ac1b-20afb9dfd4c7_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a35258c8-b9b5-49db-b444-41166c3151a3_v0,2,1.75,2.217278912,,,,,,,,,,,,,,,,,,,,,
a39107e3-e899-458f-bc52-1340d67fbbb4_chan0_v0,5,1.387369615,1.598888889,1.795170068,2.00814059,2.212335601,,,,,,,,,,,,,,,,,,
a39107e3-e899-458f-bc52-1340d67fbbb4_chan1_v0,5,1.388321995,1.599863946,1.796099773,2.01106576,2.213968254,,,,,,,,,,,,,,,,,,
a39107e3-e899-458f-bc52-1340d67fbbb4_chan2_v0,5,1.38739229,1.598911565,1.795147392,2.00814059,2.212358277,,,,,,,,,,,,,,,,,,
a39107e3-e899-458f-bc52-1340d67fbbb4_chan3_v0,5,1.387324263,1.598866213,1.795102041,2.008095238,2.212312925,,,,,,,,,,,,,,,,,,
a39107e3-e899-458f-bc52-1340d67fbbb4_chan4_v0,5,1.387278912,1.598798186,1.795056689,2.008049887,2.212244898,,,,,,,,,,,,,,,,,,
a39107e3-e899-458f-bc52-1340d67fbbb4_chan5_v0,5,1.387301587,1.598843537,1.795102041,2.008049887,2.212267574,,,,,,,,,,,,,,,,,,
a39107e3-e899-458f-bc52-1340d67fbbb4_chan6_v0,5,1.387029478,1.598548753,1.79478458,2.007777778,2.211950113,,,,,,,,,,,,,,,,,,
a39107e3-e899-458f-bc52-1340d67fbbb4_mean_v0,5,1.387324263,1.598843537,1.795170068,2.00814059,2.212358277,,,,,,,,,,,,,,,,,,
a48d81fc-4189-4475-9e37-c095b1156beb_v0,3,1.75,3.637437642,5.557052154,,,,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan0_v1,6,1.75,3.039727891,3.782834467,5.246575964,6.283605442,7.290816327,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan1_v0,1,1.650430839,,,,,,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan1_v1,6,1.75,3.039727891,3.782902494,5.247142857,6.284353741,7.291292517,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan2_v0,1,1.649977324,,,,,,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan2_v1,6,1.75,3.03984127,3.782857143,5.247346939,6.284716553,7.290929705,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan3_v0,1,1.649659864,,,,,,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan3_v1,6,1.649795918,2.939410431,3.682539683,5.146961451,6.184036281,7.191179138,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan4_v0,1,1.649274376,,,,,,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan4_v1,6,1.75,3.039886621,3.782902494,5.2469161,6.28414966,7.291315193,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan5_v1,6,1.75,3.040544218,3.783401361,5.246938776,6.284172336,7.29138322,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_chan6_v1,6,1.75,3.039727891,3.782879819,5.247120181,6.284331066,7.291360544,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a494f4fa-d5fc-4b52-8e25-6804bc695ec1_mean_v1,6,1.75,3.040453515,3.783492063,5.247936508,6.284172336,7.291451247,,,,,,,,,,,,,,,,,
a5706772-aa5c-4a0c-a760-98aa641b1fce_v0,6,1.511587302,1.75,1.991292517,2.236938776,2.461428571,2.676303855,,,,,,,,,,,,,,,,,
a5da1a05-c908-431c-a9ba-2892024c8d02_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a658fd9a-dabe-465f-9efb-67f0d1c3be84_v1,1,1.619070295,,,,,,,,,,,,,,,,,,,,,,
a67ff046-e452-412a-ac51-159728387382_chan0_v0,1,1.725124717,,,,,,,,,,,,,,,,,,,,,,
a67ff046-e452-412a-ac51-159728387382_chan1_v0,1,1.746848073,,,,,,,,,,,,,,,,,,,,,,
a67ff046-e452-412a-ac51-159728387382_chan2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a67ff046-e452-412a-ac51-159728387382_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a67ff046-e452-412a-ac51-159728387382_chan4_v0,1,1.746961451,,,,,,,,,,,,,,,,,,,,,,
a67ff046-e452-412a-ac51-159728387382_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a67ff046-e452-412a-ac51-159728387382_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a67ff046-e452-412a-ac51-159728387382_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a7973dd2-b255-4711-9f98-484eda03c56c_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
a7973dd2-b255-4711-9f98-484eda03c56c_mean_v0,1,1.746689342,,,,,,,,,,,,,,,,,,,,,,
a8c56aac-4362-430b-8cd1-ed4832960441_chan0_v0,5,1.75,2.4238322,3.360272109,3.781746032,4.294580499,,,,,,,,,,,,,,,,,,
a8c56aac-4362-430b-8cd1-ed4832960441_chan1_v0,5,1.75,2.423854875,3.359319728,3.781723356,4.294557823,,,,,,,,,,,,,,,,,,
a8c56aac-4362-430b-8cd1-ed4832960441_chan2_v0,5,1.75,2.423945578,3.360068027,3.781723356,4.294512472,,,,,,,,,,,,,,,,,,
a8c56aac-4362-430b-8cd1-ed4832960441_chan3_v0,5,1.75,2.4238322,3.36,3.781768707,4.294580499,,,,,,,,,,,,,,,,,,
a8c56aac-4362-430b-8cd1-ed4832960441_chan4_v0,5,1.75,2.423854875,3.360272109,3.781723356,4.294580499,,,,,,,,,,,,,,,,,,
a8c56aac-4362-430b-8cd1-ed4832960441_chan5_v0,5,1.75,2.4238322,3.36015873,3.781746032,4.294580499,,,,,,,,,,,,,,,,,,
a8c56aac-4362-430b-8cd1-ed4832960441_chan6_v0,5,1.75,2.423854875,3.359002268,3.782108844,4.294603175,,,,,,,,,,,,,,,,,,
a8c56aac-4362-430b-8cd1-ed4832960441_mean_v0,5,1.75,2.423854875,3.36015873,3.78170068,4.294580499,,,,,,,,,,,,,,,,,,
a961ff63-cd65-49c8-9843-e0f0ee06b29a_v0,1,1.653537415,,,,,,,,,,,,,,,,,,,,,,
a9777bab-f297-479c-a1fd-43ca9395282a_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
aa284beb-9782-4a6a-b349-602493127f7a_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
aa284beb-9782-4a6a-b349-602493127f7a_v1,2,1.688571429,3.593628118,,,,,,,,,,,,,,,,,,,,,
aa284beb-9782-4a6a-b349-602493127f7a_v2,2,1.75,3.594580499,,,,,,,,,,,,,,,,,,,,,
aacb484a-4c94-4004-af8d-5000066395af_v0,3,1.75,2.02154195,2.305578231,,,,,,,,,,,,,,,,,,,,
aacb484a-4c94-4004-af8d-5000066395af_v1,3,1.75,1.99047619,2.203151927,,,,,,,,,,,,,,,,,,,,
aaf21cb7-ef6d-4cbc-b2de-b279869b401c_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
aaf21cb7-ef6d-4cbc-b2de-b279869b401c_chan1_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
aaf21cb7-ef6d-4cbc-b2de-b279869b401c_chan2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
aaf21cb7-ef6d-4cbc-b2de-b279869b401c_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
aaf21cb7-ef6d-4cbc-b2de-b279869b401c_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
aaf21cb7-ef6d-4cbc-b2de-b279869b401c_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
aaf21cb7-ef6d-4cbc-b2de-b279869b401c_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
aaf21cb7-ef6d-4cbc-b2de-b279869b401c_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v2,1,1.75,,,,,,,,,,,,,,,,,,,,,,
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v3,1,1.75,,,,,,,,,,,,,,,,,,,,,,
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v4,1,1.75,,,,,,,,,,,,,,,,,,,,,,
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v5,1,1.637369615,,,,,,,,,,,,,,,,,,,,,,
ac725365-989d-488e-b4ce-ebdcb3019017_v0,2,1.75,3.637369615,,,,,,,,,,,,,,,,,,,,,
acf24fae-0755-4bf6-8bf9-0440585c5b15_chan0_v0,3,1.75,2.330816327,2.518276644,,,,,,,,,,,,,,,,,,,,
acf24fae-0755-4bf6-8bf9-0440585c5b15_chan1_v0,3,1.75,2.330702948,2.517981859,,,,,,,,,,,,,,,,,,,,
acf24fae-0755-4bf6-8bf9-0440585c5b15_chan2_v0,3,1.75,2.330816327,2.518276644,,,,,,,,,,,,,,,,,,,,
acf24fae-0755-4bf6-8bf9-0440585c5b15_chan3_v0,3,1.75,2.330816327,2.518072562,,,,,,,,,,,,,,,,,,,,
acf24fae-0755-4bf6-8bf9-0440585c5b15_chan4_v0,3,1.75,2.330884354,2.518185941,,,,,,,,,,,,,,,,,,,,
acf24fae-0755-4bf6-8bf9-0440585c5b15_chan5_v0,3,1.75,2.331020408,2.51829932,,,,,,,,,,,,,,,,,,,,
acf24fae-0755-4bf6-8bf9-0440585c5b15_chan6_v0,3,1.75,2.330793651,2.518072562,,,,,,,,,,,,,,,,,,,,
acf24fae-0755-4bf6-8bf9-0440585c5b15_mean_v0,3,1.75,2.330770975,2.518072562,,,,,,,,,,,,,,,,,,,,
ad0d42e0-6945-4557-8650-b2713fbc4df9_v0,17,1.593333333,2.165351474,2.536553288,2.922358277,3.303469388,3.686598639,4.304399093,4.718367347,5.142970522,5.569138322,5.995804989,6.213446712,6.643310658,7.078095238,7.300340136,7.524920635,7.753174603,,,,,,
adca0472-ee71-44c9-a22d-ee86d7bb85a6_chan0_v0,5,1.75,2.067936508,2.287823129,2.603015873,2.914512472,,,,,,,,,,,,,,,,,,
adca0472-ee71-44c9-a22d-ee86d7bb85a6_chan1_v0,5,1.75,2.067981859,2.287823129,2.603514739,2.914535147,,,,,,,,,,,,,,,,,,
adca0472-ee71-44c9-a22d-ee86d7bb85a6_chan2_v0,5,1.75,2.068004535,2.287823129,2.603492063,2.914512472,,,,,,,,,,,,,,,,,,
adca0472-ee71-44c9-a22d-ee86d7bb85a6_chan3_v0,5,1.75,2.068004535,2.288321995,2.603514739,2.914557823,,,,,,,,,,,,,,,,,,
adca0472-ee71-44c9-a22d-ee86d7bb85a6_chan4_v0,5,1.75,2.066575964,2.287800454,2.602993197,2.914013605,,,,,,,,,,,,,,,,,,
adca0472-ee71-44c9-a22d-ee86d7bb85a6_chan5_v0,5,1.75,2.067959184,2.289206349,2.602970522,2.914489796,,,,,,,,,,,,,,,,,,
adca0472-ee71-44c9-a22d-ee86d7bb85a6_chan6_v0,5,1.75,2.067981859,2.287823129,2.602993197,2.914535147,,,,,,,,,,,,,,,,,,
adca0472-ee71-44c9-a22d-ee86d7bb85a6_mean_v0,5,1.75,2.067913832,2.289206349,2.602993197,2.914444444,,,,,,,,,,,,,,,,,,
add8ab04-9181-4a95-8c5c-1538f857da1f_v0,1,1.72106576,,,,,,,,,,,,,,,,,,,,,,
add8ab04-9181-4a95-8c5c-1538f857da1f_v1,3,1.75,3.638049887,5.532879819,,,,,,,,,,,,,,,,,,,,
add8ab04-9181-4a95-8c5c-1538f857da1f_v2,2,1.716825397,3.895464853,,,,,,,,,,,,,,,,,,,,,
add8ab04-9181-4a95-8c5c-1538f857da1f_v3,1,1.72106576,,,,,,,,,,,,,,,,,,,,,,
adf63c42-6a31-4a4a-95c2-8cce6ce1894e_v0,2,1.599478458,2.771723356,,,,,,,,,,,,,,,,,,,,,
adf63c42-6a31-4a4a-95c2-8cce6ce1894e_v1,1,1.685646259,,,,,,,,,,,,,,,,,,,,,,
adf63c42-6a31-4a4a-95c2-8cce6ce1894e_v2,2,0.871337868,1.599433107,,,,,,,,,,,,,,,,,,,,,
adf63c42-6a31-4a4a-95c2-8cce6ce1894e_v3,3,0.277006803,1.005102041,1.685623583,,,,,,,,,,,,,,,,,,,,
ae23cb87-9e7d-4d2c-8090-ce305213ec24_v0,5,1.75,3.034807256,4.08478458,5.509478458,6.613809524,,,,,,,,,,,,,,,,,,
af1d7d22-46ed-4f2b-a2b5-fc4a5bec68bd_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
af1d7d22-46ed-4f2b-a2b5-fc4a5bec68bd_chan1_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
af1d7d22-46ed-4f2b-a2b5-fc4a5bec68bd_chan2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
af1d7d22-46ed-4f2b-a2b5-fc4a5bec68bd_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
af1d7d22-46ed-4f2b-a2b5-fc4a5bec68bd_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
af1d7d22-46ed-4f2b-a2b5-fc4a5bec68bd_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
af1d7d22-46ed-4f2b-a2b5-fc4a5bec68bd_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
af1d7d22-46ed-4f2b-a2b5-fc4a5bec68bd_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
afc7fdde-835c-49ba-83e0-7f8e97c7769e_v0,1,1.748503401,,,,,,,,,,,,,,,,,,,,,,
afde2734-d3d4-4c25-869e-945f6fd192bb_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
affc7396-c98b-45d9-99e3-791fb00b3efe_chan0_v0,3,1.524965986,1.717936508,1.948049887,,,,,,,,,,,,,,,,,,,,
affc7396-c98b-45d9-99e3-791fb00b3efe_chan0_v1,3,1.545986395,1.75,1.945646259,,,,,,,,,,,,,,,,,,,,
affc7396-c98b-45d9-99e3-791fb00b3efe_chan1_v0,3,1.524965986,1.717936508,1.948049887,,,,,,,,,,,,,,,,,,,,
affc7396-c98b-45d9-99e3-791fb00b3efe_chan1_v1,3,1.545986395,1.75,1.945646259,,,,,,,,,,,,,,,,,,,,
affc7396-c98b-45d9-99e3-791fb00b3efe_mean_v0,3,1.524965986,1.717936508,1.948049887,,,,,,,,,,,,,,,,,,,,
affc7396-c98b-45d9-99e3-791fb00b3efe_mean_v1,3,1.529727891,1.75,1.92968254,,,,,,,,,,,,,,,,,,,,
b0206fb1-2627-435d-ab67-426da4592a05_v0,2,1.75,2.193333333,,,,,,,,,,,,,,,,,,,,,
b062cdec-dadb-4d22-b488-217077906b77_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
b062cdec-dadb-4d22-b488-217077906b77_v2,2,0.522585034,1.597891156,,,,,,,,,,,,,,,,,,,,,
b062cdec-dadb-4d22-b488-217077906b77_v3,2,0.542834467,1.619614512,,,,,,,,,,,,,,,,,,,,,
b06fc194-a76a-48c6-8ac2-937b138adf9a_chan0_v0,13,1.75,1.905442177,2.038049887,2.154920635,2.351133787,2.550340136,2.743038549,2.938639456,3.134965986,3.334897959,3.525102041,3.722244898,3.888707483,,,,,,,,,,
b06fc194-a76a-48c6-8ac2-937b138adf9a_chan1_v0,12,1.75,1.903650794,2.038004535,2.154399093,2.351133787,2.550521542,2.743038549,3.134965986,3.334897959,3.525056689,3.721927438,3.888049887,,,,,,,,,,,
b06fc194-a76a-48c6-8ac2-937b138adf9a_chan2_v0,12,1.594580499,1.75,1.88260771,2.195714286,2.395147392,2.587619048,2.783469388,2.97952381,3.179478458,3.369659864,3.566848073,3.732993197,,,,,,,,,,,
b06fc194-a76a-48c6-8ac2-937b138adf9a_chan3_v0,12,1.75,1.905419501,2.038027211,2.351156463,2.550521542,2.742698413,2.93877551,3.134943311,3.334875283,3.525079365,3.722267574,3.888730159,,,,,,,,,,,
b06fc194-a76a-48c6-8ac2-937b138adf9a_chan4_v0,12,1.594603175,1.75,1.882630385,2.196258503,2.395147392,2.587346939,2.78324263,2.979569161,3.179478458,3.36968254,3.566825397,3.733378685,,,,,,,,,,,
b06fc194-a76a-48c6-8ac2-937b138adf9a_chan5_v0,12,1.594580499,1.75,1.882585034,2.195668934,2.394807256,2.587619048,2.78324263,2.97952381,3.179478458,3.369659864,3.56675737,3.733333333,,,,,,,,,,,
b06fc194-a76a-48c6-8ac2-937b138adf9a_chan6_v0,13,1.75,1.90537415,2.037981859,2.154920635,2.351111111,2.550521542,2.743015873,2.938888889,3.134943311,3.334852608,3.525056689,3.721904762,3.888866213,,,,,,,,,,
b06fc194-a76a-48c6-8ac2-937b138adf9a_mean_v0,13,1.75,1.905442177,2.038004535,2.155011338,2.351201814,2.550589569,2.743015873,2.938843537,3.134965986,3.334897959,3.525079365,3.722494331,3.88877551,,,,,,,,,,
b0a13fed-0f85-467f-9355-4b6b5f88969c_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
b0a13fed-0f85-467f-9355-4b6b5f88969c_chan1_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
b0a13fed-0f85-467f-9355-4b6b5f88969c_chan1_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
b0a13fed-0f85-467f-9355-4b6b5f88969c_chan2_v0,1,1.647596372,,,,,,,,,,,,,,,,,,,,,,
b0a13fed-0f85-467f-9355-4b6b5f88969c_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
b0a13fed-0f85-467f-9355-4b6b5f88969c_chan3_v1,1,1.714240363,,,,,,,,,,,,,,,,,,,,,,
b0a13fed-0f85-467f-9355-4b6b5f88969c_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
